0,DAIHATSU,TERIOS,TERIOS,Gasolina,2011+,BOSCH,11 PLACAS NS60L MF,115932
0,DAIHATSU,TERIOS,TERIOS,Gasolina,2011+,BOSCH,65B24L,1835882
0,DODGE,DURANGO,DURANGO,Gasolina,1996+,BOSCH,S570D,1102303
0,FAW,N5,N5,Gasolina,,BOSCH,11 PLACAS NS60LS,115940
0,FAW,N5,N5,Gasolina,,BOSCH,65B24LS,1835890
0,FAW,V2,V2,Gasolina,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,FIAT,FIORINO,FIORINO,Gasolina,1988+,BOSCH,S455D,118315X
0,FIAT,UNO,UNO,Gasolina,1990+,BOSCH,S455D,118315X
0,FIAT,PALIO,PALIO,Gasolina,2005+,BOSCH,S455D,118315X
0,FORD,ESCORT,ESCORT,Gasolina,1988+,BOSCH,S560D,1102273
0,FORD,RANGER,RANGER,Gasolina,1999+,BOSCH,S570D,1102303
0,GEELY,MK,MK,Gasolina,2011+,BOSCH,S560DH,1102281
0,GEELY,CK,CK,Gasolina,,BOSCH,11 PLACAS NS60LS,115940
0,GEELY,CK,CK,Gasolina,,BOSCH,65B24LS,1835890
0,GREATWALL,WINGLE,WINGLE,Gasolina,,BOSCH,NX110-5 MF (75AH/580A),1382713
0,HAFEI,LOBO,LOBO,Gasolina,,BOSCH,11 PLACAS NS60L MF,115932
0,HAFEI,LOBO,LOBO,Gasolina,,BOSCH,65B24L,1835882
0,HAIMA,1,1,Gasolina,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HAIMA,2,2,Gasolina,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HAIMA,3,3,Gasolina,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HONDA,CIVIC,CIVIC,Gasolina,2002-2005,BOSCH,11 PLACAS NS60L MF,115932
0,HONDA,CIVIC,CIVIC,Gasolina,2002-2005,BOSCH,65B24L,1835882
0,HONDA,CRV,CR-V,Gasolina,2002-2010,BOSCH,11 PLACAS NS60LS,115940
0,HONDA,CRV,CR-V,Gasolina,2002-2010,BOSCH,65B24LS,1835890
0,HONDA,FIT,FIT,Gasolina,2004+,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HONDA,CIVIC,CIVIC,Gasolina,2006-2011,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HONDA,CIVIC,CIVIC,Gasolina,2006-2011,BOSCH,65B24L,1835882
0,HONDA,CIVIC,CIVIC,Gasolina,87-2001,BOSCH,11 PLACAS NS60L MF,115932
0,HONDA,CIVIC,CIVIC,Gasolina,87-2001,BOSCH,65B24L,1835882
0,HONDA,ACCORD,ACCORD,Gasolina,94-99,BOSCH,S560D,1102273
0,HONDA,CRV,CR-V,Gasolina,97-2001,BOSCH,11 PLACAS NS60LS,115940
0,HONDA,CRV,CR-V,Gasolina,97-2001,BOSCH,65B24LS,1835890
0,HONDA ,PILOT,PILOT,Gasolina,2003+,BOSCH,S570D,1102303
0,HYUNDAI,SONATA,SONATA,Gasolina,1992-2004,BOSCH,S560DH,1102281
0,HYUNDAI,ACCENT,ACCENT,Gasolina,2000-2011,BOSCH,S455D,118315X
0,HYUNDAI,TUCSON,TUCSON,Gasolina,2004-2010,BOSCH,S560DH,1102281
0,HYUNDAI,VERACRUZ,VERACRUZ,Gasolina,2005+,BOSCH,S570D,1102303
0,HYUNDAI,i10,i10,Gasolina,2008+,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HYUNDAI,TUCSON,TUCSON,Gasolina,2010+,BOSCH,S570D,1102303
0,HYUNDAI,ELANTRA,ELANTRA,Gasolina,90-95,BOSCH,S455D,118315X
0,HYUNDAI,ACCENT,ACCENT,Gasolina,95-2000,BOSCH,S455D,118315X
0,HYUNDAI,ELANTRA,ELANTRA,Gasolina,95-2001,BOSCH,S560D,1102273
0,HYUNDAI,H1,H1,D2,,BOSCH,NX120-7,1181637
0,HYUNDAI,H1,H1,Gasolina,,BOSCH,NX120-7L.,1181645
0,HYUNDAI,i30,i30,Gasolina,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,HYUNDAI,i30,i30,Gasolina,,BOSCH,65B24L,1835882
0,JAC,A0,A0,Gasolina,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,JAC,ACLASS,A-CLASS,Gasolina,,BOSCH,S455D,118315X
0,JAC,REIN,REIN,Gasolina,,BOSCH,S560DH,1102281
0,JEEP,CHEROKEE,CHEROKEE,Gasolina,1988+,BOSCH,S570D,1102303
0,KIA,CARENS,CARENS,Gasolina,2001+,BOSCH,S560DH,1102281
0,KIA,SORENTO,SORENTO,Gasolina,2002-2008,BOSCH,S570D,1102303
0,KIA,SORENTO,SORENTO,D2,2002-2008,BOSCH,NX120-7,1181637
0,KIA,PICANTO,PICANTO,Gasolina,2004-2010,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,KIA,SPORTAGE,SPORTAGE,Gasolina,2005-2009,BOSCH,NX120-7,1181637
0,KIA,RIO,RIO,Gasolina,2005-2011,BOSCH,S560DH,1102281
0,KIA,CERATO,CERATO,Gasolina,2008-2012,BOSCH,S560DH,1102281
0,KIA,SOUL,SOUL,Gasolina,2009+,BOSCH,S560DH,1102281
0,KIA,PICANTO,PICANTO,Gasolina,2011+,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,KIA,K2700,K2700,D2,,BOSCH,NX110-5L MF(75AH/580A),1396013
0,LIFAN,520,520,Gasolina,2008+,BOSCH,S455D,118315X
0,LIFAN,620,620,Gasolina,2009+,BOSCH,S455D,118315X
0,LIFAN,320,320,Gasolina,2010+,BOSCH,S455D,118315X
0,MAHINDRA,PICKUP,PICK UP,D2,,BOSCH,NX110-5L MF(75AH/580A),1396013
0,MAHINDRA,SCORPIO,SCORPIO,Gasolina,,BOSCH,NX110-5L MF(75AH/580A),1396013
0,MAZDA,626,626,Gasolina,2002-2006,BOSCH,S560DH,1102281
0,MAZDA,323,323,Gasolina,2004-2009,BOSCH,S560DH,1102281
0,MAZDA,2,2,Gasolina,2007+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,MAZDA,3,3,Gasolina,2007+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,MAZDA,CX7,CX7,,,BOSCH,NX110-5L MF(75AH/580A),1396013
0,MAZDA,DEMIO,DEMIO,Gasolina,,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,MAZDA,DEMIO,DEMIO,Gasolina,,BOSCH,65B24L,1835882
0,Mercedes-Benz,CLASEC,CLASE C,Gasolina,2001-2007,BOSCH,S570D,1102303
0,Mercedes-Benz,CLASEE,CLASE E,Gasolina,2002-2008,BOSCH,S570D,1102303
0,MITSUBISHI,PAJERO,PAJERO,D2,1999-2006,BOSCH,NX120-7,1181637
0,MITSUBISHI,L200,L200,D2 / Gasolina,2005+,BOSCH,NX120-7,1181637
0,MITSUBISHI,MONTERO,MONTERO,Gasolina,2006+,BOSCH,NX120-7L.,1181645
0,MITSUBISHI,LANCER,LANCER,Gasolina,2007+,BOSCH,11 PLACAS NS60L MF,115932
0,MITSUBISHI,LANCER,LANCER,Gasolina,2007+,BOSCH,65B24L,1835882
0,MITSUBISHI,NATIVA,NATIVA,D3,2008+,BOSCH,NX120-7,1181637
0,MITSUBISHI,OUTLANDER,OUTLANDER,Gasolina,,BOSCH,NX110-5L MF(75AH/580A),1396013
0,NISSAN,SENTRACLASICO,SENTRA CLASICO,Gasolina,1991+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,NISSAN,PATROL,PATROL,D2,1998-2012,BOSCH,NX120-7L.,1181645
0,NISSAN,PULSAR,PULSAR,Gasolina,2000-2006,BOSCH,S560DH,1102281
0,NISSAN,PRIMERA,PRIMERA,Gasolina,2002-2008,BOSCH,S560DH,1102281
0,NISSAN,MARCH,MARCH,Gasolina,2002-2010,BOSCH,11 PLACAS NS60L MF,115932
0,NISSAN,MARCH,MARCH,Gasolina,2002-2010,BOSCH,65B24L,1835882
0,NISSAN,TIIDAJAP,TIIDA (JAP),Gasolina,2004+,BOSCH,11 PLACAS NS60L MF,115932
0,NISSAN,TIIDAJAP,TIIDA (JAP),Gasolina,2004+,BOSCH,65B24L,1835882
0,NISSAN,TIIDAMEX,TIIDA (MEX),Gasolina,2004+,BOSCH,S455D,118315X
0,NISSAN,PATHFINDER,PATHFINDER,Gasolina,2005-2012,BOSCH,NX110-5L MF(75AH/580A),1396013
0,NISSAN,MURANO,MURANO,Gasolina,2007+,BOSCH,NX120-7,1181637
0,NISSAN,QASHQAI,QASHQAI,Gasolina,2007+,BOSCH,S560DH,1102281
0,NISSAN,PULSARALMERA,PULSAR / ALMERA,Gasolina,2007-2012,BOSCH,S560DH,1102281
0,NISSAN,FRONTIER,FRONTIER,D2,,BOSCH,NX120-7L.,1181645
0,NISSAN,VERSA,VERSA,Gasolina,,BOSCH,S560DH,1102281
0,PEUGEOT,306,306,Gasolina,1993-2001,BOSCH,S560DH,1102281
0,PEUGEOT,BOXER,BOXER,D2,2006+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,PEUGEOT,307,307,Gasolina,2007+,BOSCH,S560DH,1102281
0,PEUGEOT,206,206,Gasolina,,BOSCH,S560DH,1102281
0,PEUGEOT,405,405,Gasolina,,BOSCH,S560DH,1102281
0,PEUGEOT,PARTNER,PARTNER,D2,,BOSCH,S570D,1102303
0,RENAULT,CLIO,CLIO,Gasolina,1990-,BOSCH,S455D,118315X
0,RENAULT,LOGAN,LOGAN,Gasolina,2004-,BOSCH,S455D,118315X
0,RENAULT,KOLEOS,KOLEOS,Gasolina,2008-,BOSCH,S455D,118315X
0,RENAULT,FLUENCE,FLUENCE,Gasolina,2010-,BOSCH,S455D,118315X
0,RENAULT,DUSTER,DUSTER,Gasolina,2011-,BOSCH,NX110-5L MF(75AH/580A),1396013
0,SEAT,IBIZA,IBIZA,Gasolina,,BOSCH,S560DH,1102281
0,SEAT,LEONFRCUPRA,LEON FR/CUPRA,Gasolina,,BOSCH,S560DH,1102281
0,SSANGYONG,ACTYON,ACTYON,D2,,BOSCH,NX120-7,1181637
0,SSANGYONG,KORANDO,KORANDO,D2,,BOSCH,NX120-7,1181637
0,SSANGYONG,KYRON,KYRON,D2,,BOSCH,NX120-7,1181637
0,SSANGYONG,REXTON,REXTON,D2,,BOSCH,NX120-7,1181637
0,SSANGYONG,STAVIC,STAVIC,D2,,BOSCH,NX120-7,1181637
0,SUBARU,IMPREZA,IMPREZA,Gasolina,2000-2009,BOSCH,NX110-5L MF(75AH/580A),1396013
0,SUBARU,FORESTER,FORESTER,Gasolina,,BOSCH,S560DH,1102281
0,SUBARU,LEGACY,LEGACY,Gasolina,,BOSCH,NX110-5L MF(75AH/580A),1396013
0,SUBARU,OUTBACK,OUTBACK,Gasolina,,BOSCH,S560DH,1102281
0,SUZUKI,ALTO,ALTO,Gasolina,1998-2007,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,SUZUKI,SWIFT,SWIFT,Gasolina,2004-2010,BOSCH,11 PLACAS NS60L MF,115932
0,SUZUKI,SWIFT,SWIFT,Gasolina,2004-2010,BOSCH,65B24L,1835882
0,SUZUKI,GNOMADE,G. NOMADE,Gasolina,2005+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,SUZUKI,GVITARA,G. VITARA,Gasolina,2005+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,SUZUKI,SX4,SX4 ,Gasolina,2006+,BOSCH,11 PLACAS NS60L MF,115932
0,SUZUKI,SX4,SX4 ,Gasolina,2006+,BOSCH,65B24L,1835882
0,SUZUKI,CELERIO,CELERIO,Gasolina,2008+,BOSCH,9PLACAS NS40ZL/40B19L.,115886
0,SUZUKI,APV,APV,Gasolina,,BOSCH,11 PLACAS NS60L MF,115932
0,SUZUKI,APV,APV,Gasolina,,BOSCH,65B24L,1835882
0,SUZUKI,JIMNY,JIMNY,Gasolina,,BOSCH,11 PLACAS NS60L MF,115932
0,SUZUKI,JIMNY,JIMNY,Gasolina,,BOSCH,65B24L,1835882
0,SUZUKI,VITARA,VITARA,Gasolina,,BOSCH,11 PLACAS NS60L MF,115932
0,SUZUKI,VITARA,VITARA,Gasolina,,BOSCH,65B24L,1835882
0,TOYOTA,TERCEL,TERCEL ,Gasolina,1995-2000,BOSCH,11 PLACAS NS60L MF,115932
0,TOYOTA,TERCEL,TERCEL ,Gasolina,1995-2000,BOSCH,65B24L,1835882
0,TOYOTA,4RUNNER,4RUNNER,D2,1996-2002,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,COROLLA,COROLLA,Gasolina,2000-2007,BOSCH,S560DH,1102281
0,TOYOTA,LCPRADO,L.C PRADO,Gasolina,2002+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,AVENSIS,AVENSIS,Gasolina,2003-2008,BOSCH,11 PLACAS NS60LS,115940
0,TOYOTA,AVENSIS,AVENSIS,Gasolina,2003-2008,BOSCH,65B24LS,1835890
0,TOYOTA,4RUNNER,4RUNNER,Gasolina,2003-2009,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,HILUX,HI LUX,Gasolina,2005+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,HILUX,HI LUX,D2,2005+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,YARIS,YARIS,Gasolina,2005-2011,BOSCH,11 PLACAS NS60LS,115940
0,TOYOTA,YARIS,YARIS,Gasolina,2005-2011,BOSCH,65B24LS,1835890
0,TOYOTA,AURIS,AURIS,Gasolina,2007+,BOSCH,11 PLACAS NS60LS,115940
0,TOYOTA,AURIS,AURIS,Gasolina,2007+,BOSCH,65B24LS,1835890
0,TOYOTA,URBANCRUISER,URBAN CRUISER,Gasolina,2007+,BOSCH,NX110-5L MF(75AH/580A),1396013
0,TOYOTA,COROLLA,COROLLA,Gasolina,2009+,BOSCH,11 PLACAS NS60LS,115940
0,TOYOTA,COROLLA,COROLLA,Gasolina,2009+,BOSCH,65B24LS,1835890
0,TOYOTA,PROBOX,PROBOX,Gasolina,,BOSCH,11 PLACAS NS60L MF,115932
0,TOYOTA,PROBOX,PROBOX,Gasolina,,BOSCH,65B24L,1835882
0,TOYOTA,VITZ,VITZ,Gasolina,,BOSCH,11 PLACAS NS60L MF,115932
0,TOYOTA,VITZ,VITZ,Gasolina,,BOSCH,65B24LS,1835890
0,VOLKSWAGEN,POLO,POLO,Gasolina,2001-2009,BOSCH,S560D,1102273
0,VOLKSWAGEN,TOUAREG,TOUAREG,Gasolina,2002-2010,BOSCH,S590DM.,1516264
0,VOLKSWAGEN,CROSSFOX,CROSSFOX,Gasolina,2005+,BOSCH,S560DH,1102281
0,VOLKSWAGEN,PASSAT,PASSAT,Gasolina,2005-2010,BOSCH,S560D,1102273
0,VOLKSWAGEN,BORA,BORA,Gasolina,2005-2011,BOSCH,S560D,1102273
0,VOLKSWAGEN,GOL,GOL,Gasolina,2008-2013,BOSCH,S560D,1102273
0,VOLKSWAGEN,GOLF,GOLF,Gasolina,2009-2012,BOSCH,S560D,1102273
0,VOLKSWAGEN,ESCARABAJO,ESCARABAJO,Gasolina,,BOSCH,S455D,118315X
0,VOLKSWAGEN,TIGUAN,TIGUAN,Gasolina,,BOSCH,S560DH,1102281
0,VOLVO,S40,S40,Gasolina,1996-2004,BOSCH,S560DH,1102281
0,VOLVO,S60,S60,Gasolina,2000-2010,BOSCH,S560DH,1102281
0,VOLVO,C30,C30,Gasolina,2006-2012,BOSCH,S560DH,1102281
0,ZOTYE,HUNTER,HUNTER,Gasolina,2006+,BOSCH,11 PLACAS NS60LS,115940
0,ZOTYE,HUNTER,HUNTER,Gasolina,2006+,BOSCH,65B24LS,1835890
0,ZOTYE,NOMAD,NOMAD,Gasolina,2007+,BOSCH,11 PLACAS NS60LS,115940
0,ZOTYE,NOMAD,NOMAD,Gasolina,2007+,BOSCH,65B24LS,1835890
